Timestamp,,,Seconds,Velocity,Acceleration,Odometer,Latitude,Longitude,Heart Rate,Player Load,Positional Quality (%),HDOP,#Sats,activity,at/df,position
48:25.8,,,982.8,0.63,0.333148301,1035.73,34.6156852,135.5164102,0,128.2,24.2,1.23,6,,,
48:25.9,0:16:29,,982.9,0.6,0.240049556,1035.86,34.6156848,135.5164115,0,128.2,27.1,1.02,7,,,
48:26.0,,,983,0.61,0.138092026,1035.99,34.6156853,135.5164128,0,128.2,34.3,1.02,7,,,
48:26.1,,,983.1,0.66,0.069131084,1036.17,34.6156858,135.5164147,0,128.2,31.6,0.91,8,,,
48:26.3,,,983.2,0.73,0.055851035,1036.34,34.6156865,135.5164163,0,128.2,32.8,0.91,8,,,
48:26.3,,,983.3,0.81,0.09828826,1036.58,34.6156873,135.5164187,0,128.2,34.2,0.91,8,,,
48:26.4,,,983.4,0.9,0.182961091,1036.75,34.6156882,135.5164203,0,128.2,33.9,1.02,7,,,
48:26.5,,,983.5,0.99,0.292322397,1036.92,34.6156888,135.516422,0,128.2,36.8,1.02,7,,,
48:26.6,,,983.6,1.07,0.408188462,1037.03,34.6156888,135.5164232,0,128.2,36.8,1.02,7,,,
48:26.7,,,983.7,1.12,0.509998441,1037.18,34.6156893,135.5164247,0,128.2,34.5,1.02,7,,,
48:26.8,,,983.8,1.15,0.577628672,1037.33,34.6156892,135.5164263,0,128.2,35.3,1.02,7,,,
48:26.9,0:16:30,,983.9,1.16,0.599711597,1037.46,34.6156892,135.5164277,0,128.2,36.4,1.15,6,,,
48:27.0,,,984,1.16,0.576535583,1037.58,34.6156888,135.516429,0,128.3,35.3,1.15,6,,,
48:27.1,,,984.1,1.15,0.515911639,1037.74,34.6156888,135.5164307,0,128.3,37.6,1.15,6,,,
48:27.2,,,984.2,1.14,0.428604186,1037.87,34.6156897,135.5164315,0,128.3,37.6,1.15,6,,,
48:27.3,,,984.3,1.11,0.323349416,1037.96,34.6156895,135.5164325,0,128.3,37.6,1.05,6,,,
48:27.4,,,984.4,1.06,0.203831777,1038.03,34.6156897,135.5164332,0,128.3,35.4,1.86,5,,,
48:27.5,,,984.5,1,0.072274849,1038.11,34.6156903,135.5164338,0,128.3,34.7,1.86,5,,,
48:27.6,,,984.6,0.93,-0.065328367,1038.24,34.6156905,135.5164352,0,128.3,35.9,1.86,5,,,
48:27.7,,,984.7,0.87,-0.198027536,1038.36,34.6156912,135.5164362,0,128.3,35.9,1.86,5,,,
48:27.8,,,984.8,0.83,-0.312786698,1038.46,34.6156912,135.5164373,0,128.3,36.2,1.86,5,,,
48:27.9,0:16:31,,984.9,0.78,-0.400312096,1038.55,34.6156915,135.5164382,0,128.3,36.9,1.99,5,,,
48:28.0,,,985,0.74,-0.459350079,1038.6,34.6156918,135.5164385,0,128.3,37.3,1.99,5,,,
48:28.1,,,985.1,0.69,-0.495905757,1038.72,34.6156918,135.5164398,0,128.3,40.7,1.86,5,,,
48:28.2,,,985.2,0.63,-0.519609869,1038.76,34.6156918,135.5164403,0,128.3,41.2,1.86,5,,,
48:28.3,,,985.3,0.56,-0.54051739,1038.81,34.615692,135.5164407,0,128.3,40.7,1.86,5,,,
48:28.5,,,985.4,0.48,-0.567355454,1038.81,34.6156923,135.5164407,0,128.3,40.7,1.86,5,,,
48:28.5,,,985.5,0.39,-0.605491281,1038.81,34.6156927,135.516441,0,128.3,42.4,1.86,5,,,
48:28.6,,,985.6,0.29,-0.654346287,1038.92,34.615693,135.5164407,0,128.3,42.7,1.6799999,6,,,
48:28.7,,,985.7,0.21,-0.70689404,1038.98,34.6156932,135.51644,0,128.3,41.8,1.6799999,6,,,
48:28.8,,,985.8,0.17,-0.744202316,1039.06,34.6156933,135.5164392,0,128.3,41.8,1.6799999,6,,,
48:28.9,0:16:32,,985.9,0.26,-0.722517312,1039.14,34.6156933,135.5164383,0,128.3,44,1.7099999,6,,,
48:29.0,,,986,0.39,-0.596414983,1039.2,34.6156933,135.5164377,0,128.3,45,1.7099999,6,,,
48:29.1,,,986.1,0.53,-0.368811727,1039.29,34.615693,135.5164368,0,128.3,45.3,1.7099999,6,,,
48:29.2,,,986.2,0.65,-0.086811766,1039.38,34.615693,135.5164358,0,128.3,44.4,1.99,5,,,
48:29.3,,,986.3,0.76,0.199786603,1039.5,34.6156927,135.5164345,0,128.3,47.9,1.7099999,6,,,
48:29.4,,,986.4,0.86,0.457286298,1039.58,34.6156922,135.5164338,0,128.4,47.6,1.7099999,6,,,
48:29.5,,,986.5,0.94,0.664543331,1039.64,34.615692,135.5164332,0,128.4,41.1,1.99,5,,,
48:29.6,,,986.6,0.99,0.805817187,1039.76,34.6156923,135.516432,0,128.4,41.1,1.99,5,,,
48:29.7,,,986.7,1.01,0.872124314,1039.83,34.6156923,135.5164312,0,128.4,42.9,1.86,5,,,
48:29.8,,,986.8,1.02,0.864993811,1039.88,34.6156925,135.5164307,0,128.4,42.9,1.86,5,,,
48:29.9,0:16:33,,986.9,1,0.794153631,1039.97,34.6156928,135.5164298,0,128.4,45.1,1.6799999,6,,,
48:30.0,,,987,0.98,0.675412118,1040.05,34.6156933,135.5164292,0,128.4,43.4,1.86,5,,,
48:30.1,,,987.1,0.97,0.530589163,1040.15,34.6156937,135.5164282,0,128.4,42.2,1.86,5,,,
48:30.2,,,987.2,0.96,0.382981747,1040.24,34.6156942,135.5164275,0,128.4,42.2,1.86,5,,,
48:30.3,,,987.3,0.95,0.249847114,1040.27,34.615694,135.5164273,0,128.4,42.2,1.6799999,6,,,
48:30.4,,,987.4,0.94,0.138095766,1040.32,34.615694,135.5164267,0,128.4,42,1.6799999,6,,,
48:30.5,,,987.5,0.92,0.044887289,1040.37,34.6156937,135.5164263,0,128.4,41.4,1.6799999,6,,,
48:30.7,,,987.6,0.88,-0.038581077,1040.42,34.6156933,135.516426,0,128.4,40.5,1.86,5,,,
48:30.7,,,987.7,0.82,-0.121295407,1040.47,34.615693,135.5164257,0,128.4,40.7,1.86,5,,,
48:30.8,,,987.8,0.76,-0.206935048,1040.51,34.615693,135.5164252,0,128.4,40.7,1.86,5,,,
48:30.9,0:16:34,,987.9,0.7,-0.292560488,1040.56,34.6156928,135.5164248,0,128.4,41,1.86,5,,,
48:31.0,,,988,0.65,-0.369954497,1040.61,34.6156928,135.5164242,0,128.4,39.1,1.86,5,,,
48:31.1,,,988.1,0.62,-0.42697686,1040.66,34.6156928,135.5164237,0,128.4,41,1.86,5,,,
48:31.2,,,988.2,0.62,-0.45169118,1040.74,34.6156927,135.5164228,0,128.4,38.8,1.86,5,,,
48:31.4,,,988.3,0.63,-0.437874347,1040.79,34.6156927,135.5164223,0,128.4,37.1,1.86,5,,,
48:31.4,,,988.4,0.65,-0.387201995,1040.86,34.6156927,135.5164215,0,128.4,37.7,1.86,5,,,
48:31.5,,,988.5,0.67,-0.308658838,1040.93,34.6156922,135.516421,0,128.4,37.7,1.86,5,,,
48:31.6,,,988.6,0.69,-0.215600863,1041.02,34.6156917,135.5164202,0,128.4,36.7,1.86,5,,,
48:31.7,,,988.7,0.71,-0.120842129,1041.07,34.6156913,135.51642,0,128.4,39.8,1.86,5,,,
48:31.8,,,988.8,0.73,-0.034767825,1041.13,34.6156908,135.51642,0,128.4,39.1,1.86,5,,,
48:31.9,0:16:35,,988.9,0.73,0.032563835,1041.18,34.6156903,135.51642,0,128.4,39.4,1.15,6,,,
48:32.0,,,989,0.71,0.072011374,1041.25,34.6156897,135.51642,0,128.4,36.6,1.99,5,,,
48:32.1,,,989.1,0.69,0.081090167,1041.32,34.6156892,135.5164195,0,128.4,35.7,1.99,5,,,
48:32.2,,,989.2,0.69,0.068986975,1041.47,34.615688,135.5164187,0,128.5,35.3,1.99,5,,,
48:32.3,,,989.3,0.71,0.055870514,1041.59,34.615687,135.5164183,0,128.5,35.3,1.7099999,6,,,
48:32.4,,,989.4,0.77,0.065066844,1041.7,34.6156865,135.5164173,0,128.5,36.9,1.7099999,6,,,
48:32.5,,,989.5,0.85,0.110818356,1041.8,34.6156857,135.5164167,0,128.5,36.9,1.7099999,6,,,
48:32.6,,,989.6,0.94,0.191360295,1041.94,34.6156848,135.5164157,0,128.5,38.8,1.7099999,6,,,
48:32.7,,,989.7,1.02,0.29273513,1042.06,34.615684,135.5164148,0,128.5,37.5,1.99,5,,,
48:32.9,,,989.8,1.08,0.396481037,1042.16,34.6156832,135.5164143,0,128.5,36.6,1.15,6,,,
48:32.9,0:16:36,,989.9,1.14,0.485135138,1042.29,34.6156822,135.5164135,0,128.5,37.5,1.99,5,,,
48:33.0,,,990,1.18,0.546616375,1042.4,34.6156813,135.516413,0,128.5,38.9,1.99,5,,,
48:33.1,,,990.1,1.21,0.576793432,1042.55,34.6156802,135.516412,0,128.5,39.2,1.99,5,,,
48:33.2,,,990.2,1.24,0.577799499,1042.66,34.6156793,135.5164117,0,128.5,38.3,1.99,5,,,
48:33.3,,,990.3,1.25,0.552807927,1042.75,34.6156787,135.516411,0,128.5,38.3,1.99,5,,,
48:33.4,,,990.4,1.25,0.501496971,1042.83,34.6156783,135.5164102,0,128.5,38,1.99,5,,,
48:33.6,,,990.5,1.22,0.421504438,1042.93,34.6156778,135.5164093,0,128.5,40.6,1.73,5,,,
48:33.6,,,990.6,1.17,0.313558847,1042.99,34.6156775,135.5164088,0,128.5,40.6,1.73,5,,,
48:33.7,,,990.7,1.12,0.184197962,1043.1,34.6156772,135.5164077,0,128.5,39.7,1.73,5,,,
48:33.8,,,990.8,1.07,0.046656217,1043.24,34.6156767,135.5164063,0,128.5,39.7,1.73,5,,,
48:33.9,0:16:37,,990.9,1.04,-0.081349224,1043.29,34.6156762,135.5164062,0,128.5,39.1,1.73,5,,,
48:34.0,,,991,1,-0.187324613,1043.29,34.6156762,135.5164062,0,128.5,38.3,1.99,5,,,
48:34.1,,,991.1,0.94,-0.273495018,1043.34,34.6156758,135.5164062,0,128.5,40.6,1.37,7,,,
48:34.2,,,991.2,0.87,-0.352776557,1043.4,34.6156753,135.5164065,0,128.5,38.3,1.99,5,,,
48:34.3,,,991.3,0.78,-0.435980141,1043.48,34.6156755,135.5164073,0,128.5,40.8,1.7099999,6,,,
48:34.4,,,991.4,0.67,-0.527569354,1043.61,34.6156758,135.5164087,0,128.5,40.8,1.7099999,6,,,
48:34.5,,,991.5,0.54,-0.630212665,1043.71,34.6156758,135.5164098,0,128.5,41.9,1.6799999,6,,,
48:34.6,,,991.6,0.42,-0.742468834,1043.78,34.615676,135.5164105,0,128.5,42.6,1.6799999,6,,,
48:34.7,,,991.7,0.32,-0.850630403,1043.81,34.6156762,135.5164108,0,128.5,41.5,1.6899999,5,,,
48:34.8,,,991.8,0.24,-0.933586717,1043.85,34.6156765,135.516411,0,128.5,42.4,1.6799999,6,,,
48:34.9,0:16:38,,991.9,0.17,-0.977248967,1043.85,34.6156767,135.5164113,0,128.5,45.1,1.7099999,6,,,
48:35.0,,,992,0.14,-0.975545943,1043.85,34.615677,135.516411,0,128.5,43.9,1.7099999,6,,,
48:35.1,,,992.1,0.13,-0.92391938,1043.94,34.6156773,135.516411,0,128.5,42.7,1.73,5,,,
48:35.2,,,992.2,0.16,-0.820825875,1044,34.6156778,135.5164108,0,128.5,43.9,1.73,5,,,
48:35.3,,,992.3,0.19,-0.672887743,1044,34.615678,135.5164098,0,128.5,42.3,1.73,5,,,
48:35.4,,,992.4,0.21,-0.501756728,1044,34.6156787,135.5164097,0,128.6,37.5,1.99,5,,,
48:35.5,,,992.5,0.2,-0.340351492,1044.1,34.6156795,135.5164092,0,128.6,37.9,1.99,5,,,
48:35.6,,,992.6,0.2,-0.208728537,1044.15,34.61568,135.5164092,0,128.6,36.7,1.99,5,,,
48:35.8,,,992.7,0.25,-0.098585799,1044.18,34.6156802,135.5164092,0,128.6,34.3,1.9299999,4,,,
48:35.8,,,992.8,0.3,0.008147383,1044.21,34.6156805,135.5164092,0,128.6,35.1,1.9299999,4,,,
48:35.9,0:16:39,,992.9,0.33,0.111776814,1044.23,34.6156807,135.5164092,0,128.6,36,1.9299999,4,,,
48:36.0,,,993,0.34,0.194697216,1044.23,34.6156808,135.5164093,0,128.6,36,1.9299999,4,,,
48:36.1,,,993.1,0.32,0.239404365,1044.23,34.6156808,135.5164095,0,128.6,34.8,1.9299999,4,,,
48:36.2,,,993.2,0.3,0.238951713,1044.31,34.6156808,135.51641,0,128.6,34.8,1.9299999,4,,,
48:36.3,,,993.3,0.27,0.198874131,1044.35,34.6156807,135.5164105,0,128.6,34.8,1.9299999,4,,,
48:36.5,,,993.4,0.24,0.133283451,1044.46,34.6156805,135.5164117,0,128.6,34.8,1.9299999,4,,,
48:36.5,,,993.5,0.22,0.058658544,1044.54,34.6156803,135.5164125,0,128.6,38.2,1.99,5,,,
48:36.6,,,993.6,0.26,0.002120689,1044.68,34.6156795,135.5164137,0,128.6,36.8,1.99,5,,,
48:36.7,,,993.7,0.38,0.00396775,1044.72,34.6156793,135.516414,0,128.6,38.3,1.37,7,,,
48:36.8,,,993.8,0.5,0.08468385,1044.81,34.6156792,135.516415,0,128.6,35.4,1.37,7,,,
48:36.9,0:16:40,,993.9,0.59,0.220276281,1044.84,34.6156793,135.5164153,0,128.6,35.9,1.4,6,,,
48:37.0,,,994,0.63,0.358601838,1044.87,34.615679,135.5164152,0,128.6,37,1.4,6,,,
48:37.1,,,994.1,0.59,0.44369477,1044.87,34.6156792,135.5164153,0,128.6,39,1.4,6,,,
48:37.2,,,994.2,0.5,0.435195208,1044.87,34.6156792,135.5164153,0,128.6,39.1,1.35,6,,,
48:37.3,,,994.3,0.38,0.326076955,1044.92,34.6156793,135.5164148,0,128.6,40.1,1.6899999,5,,,
48:37.4,,,994.4,0.28,0.14360854,1045.03,34.6156798,135.5164138,0,128.6,41,1.6899999,5,,,
48:37.5,,,994.5,0.21,-0.063476466,1045.1,34.6156803,135.5164133,0,128.6,39.6,1.73,5,,,
48:37.6,,,994.6,0.22,-0.235733002,1045.21,34.6156807,135.5164123,0,128.6,40.9,1.73,5,,,
48:37.7,,,994.7,0.31,-0.317611039,1045.26,34.6156805,135.5164118,0,128.6,41.8,1.7099999,6,,,
48:37.8,,,994.8,0.4,-0.288398176,1045.29,34.6156807,135.5164115,0,128.6,40.2,1.7099999,6,,,
48:38.0,0:16:41,,994.9,0.46,-0.179458752,1045.32,34.6156805,135.5164113,0,128.6,42.3,1.7099999,6,,,
48:38.0,,,995,0.49,-0.047914091,1045.34,34.6156803,135.5164113,0,128.6,39.2,1.99,5,,,
48:38.1,,,995.1,0.47,0.058207523,1045.35,34.6156803,135.5164112,0,128.6,39.2,1.99,5,,,
48:38.2,,,995.2,0.43,0.112610474,1045.4,34.6156803,135.5164107,0,128.6,39.9,1.73,5,,,
48:38.3,,,995.3,0.39,0.110743232,1045.46,34.6156808,135.5164105,0,128.6,40.6,1.73,5,,,
48:38.4,,,995.4,0.35,0.066122659,1045.55,34.6156807,135.5164095,0,128.6,40.6,1.73,5,,,
48:38.5,,,995.5,0.33,0.004456257,1045.66,34.6156815,135.5164088,0,128.6,40.6,1.73,5,,,
48:38.7,,,995.6,0.36,-0.043080993,1045.73,34.6156817,135.516408,0,128.6,41.6,1.6899999,5,,,
48:38.7,,,995.7,0.42,-0.049560778,1045.81,34.615682,135.5164072,0,128.6,40.3,1.35,6,,,
48:38.8,,,995.8,0.49,-0.006138055,1045.84,34.615682,135.5164075,0,128.6,38.4,1.35,6,,,
48:38.9,0:16:42,,995.9,0.53,0.069586962,1045.88,34.6156823,135.5164077,0,128.6,35.5,1.5599999,5,,,
48:39.0,,,996,0.52,0.140059605,1045.89,34.6156822,135.5164078,0,128.7,40.5,1.3399999,7,,,
48:39.1,,,996.1,0.47,0.16823931,1045.92,34.615682,135.516408,0,128.7,42.8,1.3399999,7,,,
48:39.2,,,996.2,0.41,0.138411775,1045.94,34.615682,135.5164082,0,128.7,39.6,1.35,6,,,
48:39.3,,,996.3,0.34,0.059651207,1045.94,34.615682,135.5164078,0,128.7,40.9,0.9,7,,,
48:39.4,,,996.4,0.29,-0.045437135,1046.01,34.6156822,135.5164075,0,128.7,41.2,0.9,7,,,
48:39.5,,,996.5,0.26,-0.149058193,1046.08,34.6156828,135.5164072,0,128.7,40.8,0.9,7,,,
48:39.6,,,996.6,0.29,-0.219609559,1046.22,34.6156837,135.5164062,0,128.7,41.2,0.9,7,,,
48:39.7,,,996.7,0.36,-0.22695525,1046.32,34.6156842,135.5164053,0,128.7,40.9,0.9,7,,,
48:39.8,,,996.8,0.47,-0.156386763,1046.37,34.6156837,135.5164052,0,128.7,37.8,0.97,6,,,
48:39.9,0:16:43,,996.9,0.56,-0.021791793,1046.44,34.6156838,135.5164045,0,128.7,35.3,0.97,6,,,
48:40.0,,,997,0.62,0.136836946,1046.49,34.6156842,135.5164042,0,128.7,35.3,0.97,6,,,
48:40.1,,,997.1,0.65,0.275438964,1046.61,34.6156845,135.516403,0,128.7,37.6,0.97,6,,,
48:40.2,,,997.2,0.67,0.36950928,1046.69,34.6156848,135.5164022,0,128.7,39.3,0.97,6,,,
48:40.3,,,997.3,0.7,0.419143796,1046.75,34.615685,135.5164015,0,128.7,37.4,0.97,6,,,
48:40.4,,,997.4,0.72,0.43653971,1046.8,34.6156853,135.5164012,0,128.7,36.7,0.97,6,,,
48:40.5,,,997.5,0.73,0.429352015,1046.83,34.6156852,135.5164015,0,128.8,38.4,0.9,7,,,
48:40.6,,,997.6,0.71,0.39366886,1046.93,34.6156857,135.5164005,0,128.8,41.1,0.88,8,,,
48:40.7,,,997.7,0.67,0.325026184,1047.01,34.615686,135.5163998,0,128.8,43.7,0.88,8,,,
48:40.9,,,997.8,0.67,0.236337826,1047.12,34.6156868,135.516399,0,128.8,41.1,0.93,7,,,
48:40.9,0:16:44,,997.9,0.7,0.158599108,1047.2,34.615687,135.5163982,0,128.8,39.5,0.93,7,,,
48:41.0,,,998,0.76,0.120725878,1047.34,34.6156868,135.5163967,0,128.8,39.9,0.93,7,,,
48:41.1,,,998.1,0.83,0.131854728,1047.49,34.6156868,135.516395,0,128.8,38.9,0.97,6,,,
48:41.2,,,998.2,0.91,0.183629006,1047.66,34.6156877,135.5163935,0,128.8,40,0.93,7,,,
48:41.3,,,998.3,1.02,0.268688887,1047.92,34.6156883,135.5163908,0,128.9,39.1,0.93,7,,,
48:41.4,,,998.4,1.21,0.399869204,1048.2,34.6156893,135.516388,0,128.9,39.4,0.93,7,,,
48:41.6,,,998.5,1.47,0.603113353,1048.41,34.6156888,135.5163858,0,128.9,39.7,0.93,7,,,
48:41.6,,,998.6,1.73,0.880394995,1048.66,34.6156895,135.5163832,0,128.9,42.3,0.93,7,,,
48:41.7,,,998.7,1.97,1.192574859,1048.95,34.6156905,135.5163803,0,129,42.3,0.93,7,,,
48:41.8,,,998.8,2.17,1.484394431,1049.18,34.6156905,135.5163778,0,129,40.8,0.93,7,,,
48:41.9,0:16:45,,998.9,2.31,1.708444715,1049.42,34.6156905,135.5163752,0,129.1,42.4,0.93,7,,,
48:42.0,,,999,2.39,1.829194546,1049.6,34.615691,135.5163733,0,129.1,49,0.88,8,,,
48:42.1,,,999.1,2.43,1.828702807,1049.95,34.6156898,135.5163697,0,129.2,48.7,0.98,7,,,
48:42.2,,,999.2,2.45,1.715667129,1050.23,34.6156895,135.5163667,0,129.2,50.7,0.98,7,,,
48:42.3,,,999.3,2.44,1.518532038,1050.5,34.6156883,135.5163642,0,129.3,50.1,0.98,7,,,
48:42.4,,,999.4,2.42,1.267260432,1050.84,34.6156863,135.5163613,0,129.4,52,0.98,7,,,
48:42.5,,,999.5,2.39,0.988575578,1051.02,34.6156853,135.5163598,0,129.5,50.3,0.98,7,,,
48:42.6,,,999.6,2.35,0.705490232,1051.1,34.615685,135.516359,0,129.5,49.7,0.98,7,,,
48:42.7,,,999.7,2.25,0.423582703,1051.26,34.615685,135.5163573,0,129.6,44.1,0.98,7,,,
48:42.8,,,999.8,2.1,0.131431669,1051.38,34.6156848,135.516356,0,129.6,44,0.98,7,,,
48:42.9,0:16:46,,999.9,1.93,-0.177608639,1051.46,34.6156852,135.5163553,0,129.6,42.1,0.98,7,,,
48:43.1,,,1000,1.74,-0.496994197,1051.56,34.6156853,135.5163542,0,129.6,37.6,0.98,7,,,
48:43.1,,,1000.1,1.55,-0.811686993,1051.7,34.6156847,135.5163528,0,129.7,40.6,0.98,7,,,
48:43.2,,,1000.2,1.38,-1.097322106,1051.85,34.6156845,135.5163512,0,129.8,40.6,0.98,7,,,
48:43.3,,,1000.3,1.26,-1.322486281,1051.92,34.6156843,135.5163505,0,129.9,38.1,0.98,7,,,
48:43.4,,,1000.4,1.17,-1.462580562,1052.01,34.6156838,135.5163497,0,129.9,33.1,0.98,7,,,
48:43.5,,,1000.5,1.09,-1.512083888,1052.08,34.6156837,135.516349,0,130,24.8,0.92,8,,,
48:43.6,,,1000.6,1.03,-1.483558536,1052.13,34.6156832,135.5163488,0,130,13.8,0.92,8,,,
48:43.8,,,1000.7,0.96,-1.401100874,1052.33,34.6156817,135.51635,0,130,19,0.92,8,,,
48:43.8,,,1000.8,0.88,-1.293204784,1052.45,34.6156807,135.5163498,0,130.1,24.4,0.92,8,,,
48:43.9,0:16:47,,1000.9,0.8,-1.181156397,1052.57,34.6156797,135.5163492,0,130.1,30.7,0.92,8,,,
48:44.0,,,1001,0.75,-1.070107818,1052.63,34.6156798,135.5163498,0,130.1,30.8,0.98,7,,,
48:44.1,,,1001.1,0.72,-0.955594659,1052.71,34.6156793,135.5163505,0,130.1,27.6,0.98,7,,,
48:44.2,,,1001.2,0.68,-0.838487089,1052.77,34.615679,135.516351,0,130.1,29.3,0.98,7,,,
48:44.3,,,1001.3,0.62,-0.730678439,1052.8,34.6156788,135.5163508,0,130.1,25.2,0.98,7,,,
48:44.4,,,1001.4,0.51,-0.655097187,1052.87,34.6156783,135.5163513,0,130.2,26.8,0.98,7,,,
48:44.5,,,1001.5,0.36,-0.63833797,1052.87,34.6156788,135.5163512,0,130.2,27.2,0.98,7,,,
48:44.6,,,1001.6,0.23,-0.684215248,1052.98,34.6156792,135.5163508,0,130.2,24.2,0.98,7,,,
48:44.7,,,1001.7,0.15,-0.758395076,1053.04,34.6156797,135.5163512,0,130.2,24,0.98,7,,,
48:44.8,,,1001.8,0.11,-0.812153876,1053.08,34.6156795,135.5163515,0,130.3,28.6,0.98,7,,,
48:44.9,0:16:48,,1001.9,0.1,-0.815434217,1053.32,34.6156805,135.5163538,0,130.3,33.8,0.98,7,,,
48:45.0,,,1002,0.15,-0.754217565,1053.43,34.6156815,135.5163538,0,130.4,32.4,0.98,7,,,
48:45.1,,,1002.1,0.3,-0.605671942,1053.51,34.6156822,135.516354,0,130.4,36.9,0.98,7,,,
48:45.2,,,1002.2,0.48,-0.354773879,1053.6,34.615683,135.516354,0,130.4,38.7,0.88,8,,,
48:45.3,,,1002.3,0.64,-0.031120151,1053.64,34.6156833,135.5163543,0,130.4,37.1,0.88,8,,,
48:45.4,,,1002.4,0.75,0.301297724,1053.75,34.615684,135.5163552,0,130.4,33.7,0.88,8,,,
48:45.5,,,1002.5,0.82,0.580759883,1053.83,34.6156845,135.5163558,0,130.4,30.2,0.88,8,,,
48:45.6,,,1002.6,0.86,0.771402538,1054,34.615685,135.5163575,0,130.4,31.7,0.88,8,,,
48:45.7,,,1002.7,0.9,0.869300365,1054.22,34.6156863,135.5163593,0,130.4,25.9,0.88,8,,,
48:45.8,,,1002.8,0.95,0.895682275,1054.3,34.6156863,135.5163602,0,130.5,26.3,0.88,8,,,
48:46.0,0:16:49,,1002.9,1,0.878412008,1054.45,34.615686,135.5163618,0,130.6,30.2,0.98,7,,,
48:46.0,,,1003,1.04,0.835611284,1054.66,34.6156877,135.5163628,0,130.6,39.2,0.98,7,,,
48:46.1,,,1003.1,1.12,0.784039497,1054.93,34.6156887,135.5163655,0,130.6,37.8,1.1999999,6,,,
48:46.2,,,1003.2,1.25,0.75312376,1055.14,34.6156897,135.5163675,0,130.7,36.3,0.88,8,,,
48:46.3,,,1003.3,1.42,0.775185227,1055.45,34.6156908,135.5163705,0,130.7,32.9,0.88,8,,,
48:46.4,,,1003.4,1.63,0.865077734,1055.66,34.6156913,135.5163728,0,130.7,35.2,0.98,7,,,
48:46.5,,,1003.5,1.82,1.009767175,1055.89,34.6156915,135.5163752,0,130.8,31.8,1.1999999,6,,,
48:46.6,,,1003.6,1.98,1.172616124,1056.08,34.6156922,135.5163772,0,130.8,33.9,1.1999999,6,,,
48:46.7,,,1003.7,2.12,1.314304113,1056.41,34.6156928,135.5163807,0,130.8,40.4,0.98,7,,,
48:46.8,,,1003.8,2.26,1.415668845,1056.58,34.6156935,135.5163823,0,130.9,37.7,1.1999999,6,,,
48:46.9,0:16:50,,1003.9,2.39,1.475777388,1056.73,34.6156943,135.5163837,0,130.9,35.8,1.1999999,6,,,
48:47.0,,,1004,2.48,1.49165678,1056.98,34.6156947,135.5163863,0,131,35.9,1.1999999,6,,,
48:47.1,,,1004.1,2.53,1.454320312,1057.24,34.615695,135.5163892,0,131,37.7,0.98,7,,,
48:47.2,,,1004.2,2.57,1.361829519,1057.48,34.6156952,135.5163918,0,131.1,34.5,0.98,7,,,
48:47.3,,,1004.3,2.57,1.220021605,1057.53,34.6156955,135.5163915,0,131.1,35,0.98,7,,,
48:47.4,,,1004.4,2.51,1.027193069,1057.6,34.6156958,135.5163908,0,131.1,36.4,0.88,8,,,
48:47.5,,,1004.5,2.36,0.767183363,1057.62,34.615696,135.5163907,0,131.2,36.1,0.88,8,,,
48:47.6,,,1004.6,2.16,0.427401125,1057.86,34.6156957,135.5163933,0,131.2,35.3,0.88,8,,,
48:47.7,,,1004.7,1.96,0.025184464,1057.97,34.6156953,135.5163943,0,131.3,37.2,0.88,8,,,
48:47.8,,,1004.8,1.8,-0.389326125,1058.24,34.6156942,135.516397,0,131.3,34.8,0.88,8,,,
48:47.9,0:16:51,,1004.9,1.69,-0.753201365,1058.6,34.6156932,135.5164007,0,131.4,32.3,0.98,7,,,
48:48.0,,,1005,1.65,-1.009907722,1058.75,34.6156933,135.5164023,0,131.4,27.9,0.98,7,,,
48:48.2,,,1005.1,1.67,-1.12604332,1058.91,34.615693,135.516404,0,131.4,30.8,0.98,7,,,
48:48.2,,,1005.2,1.7,-1.10421145,1059.17,34.6156925,135.5164068,0,131.5,32.5,0.98,7,,,
48:48.3,,,1005.3,1.75,-0.974234343,1059.44,34.6156923,135.5164097,0,131.6,30.1,0.98,7,,,
48:48.4,,,1005.4,1.83,-0.769129574,1059.88,34.6156928,135.5164145,0,131.6,28.4,0.98,7,,,
48:48.5,,,1005.5,1.96,-0.508306623,1060.38,34.6156928,135.51642,0,131.7,24.9,0.98,7,,,
48:48.6,,,1005.6,2.15,-0.195522875,1060.85,34.6156923,135.516425,0,131.7,22.6,0.98,7,,,
48:48.7,,,1005.7,2.38,0.168990374,1061.24,34.6156925,135.5164293,0,131.7,24.2,0.98,7,,,
48:48.9,,,1005.8,2.63,0.571075141,1061.58,34.6156925,135.516433,0,131.8,25.4,0.98,7,,,
48:48.9,0:16:52,,1005.9,2.85,0.974844038,1061.84,34.6156922,135.5164358,0,131.9,27.3,0.81,9,,,
48:49.0,,,1006,3.03,1.330370307,1062.2,34.6156923,135.5164397,0,131.9,25.8,0.98,7,,,
48:49.1,,,1006.1,3.16,1.592819929,1062.66,34.6156923,135.5164448,0,131.9,26,0.88,8,,,
48:49.2,,,1006.2,3.26,1.740830064,1063.06,34.615691,135.5164488,0,132,29.5,0.81,9,,,
48:49.3,,,1006.3,3.34,1.77951932,1063.45,34.6156903,135.516453,0,132,27.4,0.9,7,,,
